unique_id,yearmonth,region,district,site_code,product_type,product_code,stock_distributed,id,zero_per,site_type,year,month,lag_1,lag_2,lag_3,lag_4,lag_rolling_mean_1234,rolling_max_4,rolling_zero_per_4
2018 SepC1066AS27134,2018-09-01,3,3,6,3,6,29,C1066AS27134,0.1875,1,2018,9,27.0,19.0,30.0,32.0,27.0,30.0,0.0
2018 SepC2049AS27137,2018-09-01,2,5,9,1,1,0,C2049AS27137,0.458333333333333,2,2018,9,1.0,0.0,1.0,3.0,1.25,1.0,0.5
2018 SepC2010AS27138,2018-09-01,14,49,94,1,5,16,C2010AS27138,0.5,3,2018,9,9.0,20.0,9.0,20.0,14.5,20.0,0.0
2018 SepC1007AS27133,2018-09-01,1,10,59,3,3,0,C1007AS27133,0.479166666666667,3,2018,9,6.0,15.0,2.0,2.0,6.25,15.0,0.25
2018 SepC2053AS27138,2018-09-01,12,42,86,1,5,0,C2053AS27138,0.666666666666667,2,2018,9,3.0,1.0,1.0,1.0,1.5,3.0,0.25
2018 SepC1018AS27134,2018-09-01,3,6,10,3,6,24,C1018AS27134,0.25,1,2018,9,24.0,0.0,0.0,0.0,6.0,24.0,0.5
2018 SepC4014AS27132,2018-09-01,16,63,116,2,4,2,C4014AS27132,0.395833333333333,2,2018,9,1.0,2.0,2.0,1.0,1.5,2.0,0.0
2018 SepC1056AS27133,2018-09-01,3,6,33,3,3,0,C1056AS27133,0.3125,1,2018,9,230.0,15.0,15.0,18.0,69.5,230.0,0.25
2018 SepC1086AS27132,2018-09-01,3,6,24,2,4,36,C1086AS27132,0.145833333333333,2,2018,9,6.0,30.0,9.0,21.0,16.5,36.0,0.0
2018 SepC2056AS27138,2018-09-01,17,66,141,1,5,8,C2056AS27138,0.458333333333333,2,2018,9,7.0,7.0,4.0,17.0,8.75,8.0,0.0
2018 SepC1029AS27138,2018-09-01,3,6,34,1,5,1,C1029AS27138,0.4375,1,2018,9,0.0,0.0,0.0,0.0,0.0,1.0,0.75
2018 SepC1015AS27134,2018-09-01,3,17,28,3,6,15,C1015AS27134,0.208333333333333,1,2018,9,14.0,11.0,16.0,22.0,15.75,16.0,0.0
2018 SepC2059AS27134,2018-09-01,6,15,25,3,6,0,C2059AS27134,0.729166666666667,2,2018,9,100.0,0.0,0.0,0.0,25.0,100.0,0.75
2018 SepC1059AS27138,2018-09-01,1,1,51,1,5,37,C1059AS27138,0.625,1,2018,9,7.0,0.0,0.0,0.0,1.75,37.0,0.5
2018 SepC5020AS27000,2018-09-01,13,52,98,2,2,14,C5020AS27000,0.125,2,2018,9,2.0,11.0,9.0,12.0,8.5,14.0,0.0
2018 SepC2056AS27133,2018-09-01,17,66,141,3,3,14,C2056AS27133,0.354166666666667,2,2018,9,15.0,97.0,56.0,66.0,58.5,97.0,0.0
2018 SepC1088AS46000,2018-09-01,1,21,38,4,7,24,C1088AS46000,0.6875,2,2018,9,7.0,200.0,38.0,0.0,61.25,200.0,0.0
2018 SepC1007AS27134,2018-09-01,1,10,59,3,6,0,C1007AS27134,0.5,3,2018,9,35.0,26.0,26.0,23.0,27.5,35.0,0.25
2018 SepC1034AS27133,2018-09-01,1,1,145,3,3,61,C1034AS27133,0.708333333333333,1,2018,9,50.0,0.0,0.0,0.0,12.5,61.0,0.5
2018 SepC2056AS27134,2018-09-01,17,66,141,3,6,2,C2056AS27134,0.166666666666667,2,2018,9,0.0,11.0,5.0,7.0,5.75,11.0,0.25
2018 SepC2052AS27134,2018-09-01,9,39,77,3,6,0,C2052AS27134,0.6875,2,2018,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 SepC5004AS27132,2018-09-01,18,69,125,2,4,4,C5004AS27132,0.729166666666667,2,2018,9,2.0,0.0,2.0,1.0,1.25,4.0,0.25
2018 SepC4002AS27132,2018-09-01,15,55,103,2,4,0,C4002AS27132,0.416666666666667,2,2018,9,0.0,3.0,1.0,2.0,1.5,3.0,0.5
2018 SepC1029AS27137,2018-09-01,3,6,34,1,1,6,C1029AS27137,0.4375,1,2018,9,3.0,0.0,2.0,0.0,1.25,6.0,0.25
2018 SepC1061AS27000,2018-09-01,3,65,118,2,2,60,C1061AS27000,0.125,2,2018,9,114.0,97.0,45.0,164.0,105.0,114.0,0.0
2018 SepC1035AS27133,2018-09-01,3,17,115,3,3,10,C1035AS27133,0.520833333333333,1,2018,9,13.0,0.0,0.0,0.0,3.25,13.0,0.5
2018 SepC1091AS27133,2018-09-01,1,26,46,3,3,8,C1091AS27133,0.458333333333333,2,2018,9,100.0,0.0,35.0,100.0,58.75,100.0,0.25
2018 SepC2131AS27137,2018-09-01,10,57,107,1,1,9,C2131AS27137,0.416666666666667,2,2018,9,1.0,4.0,3.0,0.0,2.0,9.0,0.0
2018 SepC1010AS27134,2018-09-01,3,3,14,3,6,15,C1010AS27134,0.1875,1,2018,9,12.0,21.0,12.0,16.0,15.25,21.0,0.0
2018 SepC5063AS27133,2018-09-01,18,68,123,3,3,8,C5063AS27133,0.416666666666667,2,2018,9,0.0,18.0,1.0,9.0,7.0,18.0,0.25
2018 SepC1098AS27132,2018-09-01,11,43,88,2,4,0,C1098AS27132,0.708333333333333,2,2018,9,4.0,0.0,0.0,0.0,1.0,4.0,0.75
2018 SepC2127AS27132,2018-09-01,4,32,58,2,4,5,C2127AS27132,0.708333333333333,2,2018,9,0.0,0.0,7.0,3.0,2.5,7.0,0.5
2018 SepC3017AS27000,2018-09-01,20,79,147,2,2,9,C3017AS27000,0.0833333333333333,2,2018,9,21.0,30.0,21.0,27.0,24.75,30.0,0.0
2018 SepC2051AS27000,2018-09-01,9,38,76,2,2,34,C2051AS27000,0.354166666666667,2,2018,9,67.0,13.0,11.0,20.0,27.75,67.0,0.0
2018 SepC4001AS27000,2018-09-01,16,62,112,2,2,1,C4001AS27000,0.145833333333333,2,2018,9,5.0,11.0,0.0,12.0,7.0,11.0,0.25
2018 SepC2003AS27137,2018-09-01,17,77,144,1,1,6,C2003AS27137,0.3125,2,2018,9,16.0,10.0,8.0,5.0,9.75,16.0,0.0
2018 SepC1011AS27137,2018-09-01,3,3,20,1,1,2,C1011AS27137,0.541666666666667,1,2018,9,0.0,2.0,0.0,0.0,0.5,2.0,0.5
2018 SepC1098AS27138,2018-09-01,11,43,88,1,5,0,C1098AS27138,0.791666666666667,2,2018,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 SepC2003AS27134,2018-09-01,17,77,144,3,6,0,C2003AS27134,0.770833333333333,2,2018,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 SepC3014AS27000,2018-09-01,4,9,61,2,2,1,C3014AS27000,0.708333333333333,1,2018,9,0.0,0.0,2.0,2.0,1.0,2.0,0.5
2018 SepC3022AS27132,2018-09-01,19,74,143,2,4,0,C3022AS27132,0.791666666666667,2,2018,9,0.0,0.0,0.0,1.0,0.25,0.0,1.0
2018 SepC5001AS27133,2018-09-01,8,28,50,3,3,50,C5001AS27133,0.583333333333333,2,2018,9,0.0,100.0,50.0,0.0,37.5,100.0,0.25
2018 SepC2066AS27134,2018-09-01,10,44,89,3,6,0,C2066AS27134,0.6875,2,2018,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 SepC3010AS27133,2018-09-01,4,9,15,3,3,50,C3010AS27133,0.208333333333333,2,2018,9,52.0,25.0,50.0,50.0,44.25,52.0,0.0
2018 SepC1059AS27000,2018-09-01,1,1,51,2,2,102,C1059AS27000,0.375,1,2018,9,18.0,0.0,0.0,0.0,4.5,102.0,0.5
2018 SepC2057AS27133,2018-09-01,9,39,81,3,3,13,C2057AS27133,0.166666666666667,2,2018,9,0.0,16.0,54.0,68.0,34.5,54.0,0.25
2018 SepC1091AS27132,2018-09-01,1,26,46,2,4,0,C1091AS27132,0.770833333333333,2,2018,9,0.0,7.0,3.0,1.0,2.75,7.0,0.5
2018 SepC2068AS27134,2018-09-01,9,36,72,3,6,29,C2068AS27134,0.458333333333333,2,2018,9,30.0,23.0,13.0,37.0,25.75,30.0,0.0
2018 SepC2007AS27134,2018-09-01,10,54,102,3,6,5,C2007AS27134,0.395833333333333,2,2018,9,0.0,5.0,6.0,0.0,2.75,6.0,0.25
2018 SepC1078AS27134,2018-09-01,1,34,70,3,6,0,C1078AS27134,0.416666666666667,1,2018,9,35.0,27.0,29.0,18.0,27.25,35.0,0.25
2018 SepC5063AS27138,2018-09-01,18,68,123,1,5,0,C5063AS27138,0.416666666666667,2,2018,9,8.0,2.0,0.0,4.0,3.5,8.0,0.5
2018 SepC1112AS27000,2018-09-01,11,41,83,2,2,37,C1112AS27000,0.3125,2,2018,9,0.0,0.0,20.0,0.0,5.0,37.0,0.5
2018 SepC4037AS27000,2018-09-01,11,76,138,2,2,30,C4037AS27000,0.166666666666667,2,2018,9,0.0,29.0,30.0,41.0,25.0,30.0,0.25
2018 SepC1681AS27000,2018-09-01,1,1,40,2,2,10,C1681AS27000,0.458333333333333,2,2018,9,20.0,20.0,20.0,0.0,15.0,20.0,0.0
2018 SepC2041AS27138,2018-09-01,20,80,149,1,5,0,C2041AS27138,0.75,2,2018,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 SepC1087AS27134,2018-09-01,7,22,39,3,6,56,C1087AS27134,0.0416666666666667,2,2018,9,20.0,57.0,59.0,56.0,48.0,59.0,0.0
2018 SepC4022AS27133,2018-09-01,2,11,18,3,3,25,C4022AS27133,0.395833333333333,2,2018,9,0.0,25.0,0.0,0.0,6.25,25.0,0.5
2018 SepC4037AS27133,2018-09-01,11,76,138,3,3,50,C4037AS27133,0.416666666666667,2,2018,9,50.0,125.0,100.0,0.0,68.75,125.0,0.0
2018 SepC1074AS27134,2018-09-01,1,10,62,3,6,21,C1074AS27134,0.1875,1,2018,9,31.0,21.0,34.0,18.0,26.0,34.0,0.0
2018 SepC2064AS27000,2018-09-01,10,37,75,2,2,123,C2064AS27000,0.1875,2,2018,9,255.0,609.0,150.0,180.0,298.5,609.0,0.0
2018 SepC2016AS27133,2018-09-01,6,16,29,3,3,55,C2016AS27133,0.395833333333333,1,2018,9,50.0,0.0,50.0,50.0,37.5,55.0,0.25
2018 SepC2047AS27000,2018-09-01,14,46,91,2,2,35,C2047AS27000,0.4375,2,2018,9,13.0,19.0,6.0,6.0,11.0,35.0,0.0
2018 SepC1679AS46000,2018-09-01,7,23,42,4,7,20,C1679AS46000,0.5625,2,2018,9,17.0,12.0,0.0,16.0,11.25,20.0,0.25
2018 SepC5019AS27138,2018-09-01,13,53,99,1,5,14,C5019AS27138,0.416666666666667,2,2018,9,12.0,8.0,4.0,15.0,9.75,14.0,0.0
2018 SepC2053AS27000,2018-09-01,12,42,86,2,2,27,C2053AS27000,0.291666666666667,2,2018,9,20.0,0.0,66.0,68.0,38.5,66.0,0.25
2018 SepC4002AS42018,2018-09-01,15,55,103,5,8,1,C4002AS42018,0.625,2,2018,9,1.0,4.0,0.0,5.0,2.5,4.0,0.25
2018 SepC1030AS27132,2018-09-01,3,17,127,2,4,18,C1030AS27132,0.4375,1,2018,9,3.0,12.0,51.0,3.0,17.25,51.0,0.0
2018 SepC1082AS27137,2018-09-01,7,23,45,1,1,3,C1082AS27137,0.333333333333333,2,2018,9,8.0,5.0,5.0,4.0,5.5,8.0,0.0
2018 SepC4037AS27132,2018-09-01,11,76,138,2,4,0,C4037AS27132,0.604166666666667,2,2018,9,0.0,10.0,0.0,0.0,2.5,10.0,0.75
2018 SepC1078AS27133,2018-09-01,1,34,70,3,3,25,C1078AS27133,0.479166666666667,1,2018,9,25.0,25.0,75.0,50.0,43.75,75.0,0.0
2018 SepC3001AS27133,2018-09-01,4,33,71,3,3,4,C3001AS27133,0.4375,1,2018,9,2.0,3.0,44.0,3.0,13.0,44.0,0.0
2018 SepC2003AS27133,2018-09-01,17,77,144,3,3,15,C2003AS27133,0.458333333333333,2,2018,9,39.0,45.0,0.0,0.0,21.0,45.0,0.25
2018 SepC5020AS27133,2018-09-01,13,52,98,3,3,0,C5020AS27133,0.354166666666667,2,2018,9,0.0,1.0,1.0,1.0,0.75,1.0,0.5
2018 SepC4037AS27134,2018-09-01,11,76,138,3,6,0,C4037AS27134,0.333333333333333,2,2018,9,100.0,100.0,0.0,100.0,75.0,100.0,0.5
2018 SepC4002AS27137,2018-09-01,15,55,103,1,1,0,C4002AS27137,0.416666666666667,2,2018,9,1.0,0.0,4.0,4.0,2.25,4.0,0.5
2018 SepC2063AS27137,2018-09-01,5,20,35,1,1,11,C2063AS27137,0.479166666666667,2,2018,9,7.0,8.0,2.0,0.0,4.25,11.0,0.0
2018 SepC2007AS27133,2018-09-01,10,54,102,3,3,0,C2007AS27133,0.458333333333333,2,2018,9,11.0,75.0,0.0,0.0,21.5,75.0,0.5
2018 SepC1078AS27138,2018-09-01,1,34,70,1,5,10,C1078AS27138,0.5625,1,2018,9,6.0,8.0,0.0,5.0,4.75,10.0,0.25
2018 SepC1086AS27138,2018-09-01,3,6,24,1,5,19,C1086AS27138,0.3125,2,2018,9,30.0,1.0,2.0,7.0,10.0,30.0,0.0
2018 SepC2005AS27000,2018-09-01,6,16,27,2,2,20,C2005AS27000,0.229166666666667,2,2018,9,0.0,0.0,186.0,0.0,46.5,186.0,0.5
2018 SepC4022AS27134,2018-09-01,2,11,18,3,6,0,C4022AS27134,0.520833333333333,2,2018,9,0.0,0.0,0.0,20.0,5.0,0.0,1.0
2018 SepC2007AS27137,2018-09-01,10,54,102,1,1,0,C2007AS27137,0.5625,2,2018,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 SepC2002AS27000,2018-09-01,5,19,32,2,2,9,C2002AS27000,0.270833333333333,2,2018,9,14.0,13.0,21.0,18.0,16.5,21.0,0.0
2018 SepC4056AS27134,2018-09-01,16,64,117,3,6,7,C4056AS27134,0.25,2,2018,9,2.0,9.0,2.0,4.0,4.25,9.0,0.0
2018 SepC3018AS27132,2018-09-01,4,32,64,2,4,1,C3018AS27132,0.520833333333333,1,2018,9,0.0,2.0,0.0,0.0,0.5,2.0,0.5
2018 SepC3022AS27000,2018-09-01,19,74,143,2,2,0,C3022AS27000,0.229166666666667,2,2018,9,10.0,10.0,0.0,2.0,5.5,10.0,0.5
2018 SepC4017AS27133,2018-09-01,2,2,2,3,3,25,C4017AS27133,0.583333333333333,2,2018,9,0.0,1.0,3.0,0.0,1.0,25.0,0.25
2018 SepC1080AS27134,2018-09-01,3,3,3,3,6,0,C1080AS27134,0.729166666666667,2,2018,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 SepC4002AS27138,2018-09-01,15,55,103,1,5,1,C4002AS27138,0.604166666666667,2,2018,9,1.0,0.0,0.0,2.0,0.75,1.0,0.5
2018 SepC1074AS27133,2018-09-01,1,10,62,3,3,11,C1074AS27133,0.208333333333333,1,2018,9,4.0,9.0,6.0,9.0,7.0,11.0,0.0
2018 SepC1056AS27137,2018-09-01,3,6,33,1,1,0,C1056AS27137,0.708333333333333,1,2018,9,1.0,0.0,1.0,3.0,1.25,1.0,0.5
2018 SepC5019AS27133,2018-09-01,13,53,99,3,3,0,C5019AS27133,0.5,2,2018,9,0.0,0.0,150.0,0.0,37.5,150.0,0.75
2018 SepC1082AS27138,2018-09-01,7,23,45,1,5,1,C1082AS27138,0.583333333333333,2,2018,9,5.0,1.0,4.0,7.0,4.25,5.0,0.0
2018 SepC4037AS27138,2018-09-01,11,76,138,1,5,0,C4037AS27138,0.604166666666667,2,2018,9,10.0,20.0,0.0,20.0,12.5,20.0,0.5
2018 SepC3001AS27000,2018-09-01,4,33,71,2,2,14,C3001AS27000,0.3125,1,2018,9,20.0,17.0,11.0,7.0,13.75,20.0,0.0
2018 SepC5020AS27134,2018-09-01,13,52,98,3,6,2,C5020AS27134,0.333333333333333,2,2018,9,1.0,4.0,2.0,2.0,2.25,4.0,0.0
2018 SepC1030AS27000,2018-09-01,3,17,127,2,2,33,C1030AS27000,0.145833333333333,1,2018,9,27.0,48.0,30.0,27.0,33.0,48.0,0.0
2018 SepC5016AS27137,2018-09-01,8,30,54,1,1,7,C5016AS27137,0.208333333333333,2,2018,9,2.0,4.0,2.0,16.0,6.0,7.0,0.0
2018 SepC2071AS27139,2018-09-01,5,13,21,6,9,90,C2071AS27139,0.5625,2,2018,9,13.0,47.0,130.0,18.0,52.0,130.0,0.0
2018 SepC5001AS27138,2018-09-01,8,28,50,1,5,85,C5001AS27138,0.645833333333333,2,2018,9,0.0,0.0,0.0,0.0,0.0,85.0,0.75
2018 SepC1078AS27000,2018-09-01,1,34,70,2,2,180,C1078AS27000,0.104166666666667,1,2018,9,148.0,118.0,154.0,120.0,135.0,180.0,0.0
2018 SepC2071AS46000,2018-09-01,5,13,21,4,7,17,C2071AS46000,0.520833333333333,2,2018,9,15.0,0.0,6.0,21.0,10.5,17.0,0.25
2018 SepC2053AS27132,2018-09-01,12,42,86,2,4,15,C2053AS27132,0.604166666666667,2,2018,9,0.0,0.0,105.0,98.0,50.75,105.0,0.5
2018 SepC1051AS27000,2018-09-01,1,1,146,2,2,12,C1051AS27000,0.354166666666667,1,2018,9,61.0,122.0,26.0,40.0,62.25,122.0,0.0
2018 SepC1098AS27137,2018-09-01,11,43,88,1,1,0,C1098AS27137,0.791666666666667,2,2018,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 SepC4056AS27133,2018-09-01,16,64,117,3,3,24,C4056AS27133,0.479166666666667,2,2018,9,11.0,16.0,16.0,18.0,15.25,24.0,0.0
2018 SepC1018AS46000,2018-09-01,3,6,10,4,7,87,C1018AS46000,0.375,1,2018,9,27.0,5.0,14.0,29.0,18.75,87.0,0.0
2018 SepC2003AS27132,2018-09-01,17,77,144,2,4,0,C2003AS27132,0.395833333333333,2,2018,9,27.0,31.0,18.0,20.0,24.0,31.0,0.25
2018 SepC5015AS27133,2018-09-01,13,47,92,3,3,25,C5015AS27133,0.333333333333333,2,2018,9,25.0,50.0,25.0,50.0,37.5,50.0,0.0
2018 SepC1066AS27000,2018-09-01,3,3,6,2,2,0,C1066AS27000,0.229166666666667,1,2018,9,50.0,38.0,21.0,76.0,46.25,50.0,0.25
2018 SepC1059AS27132,2018-09-01,1,1,51,2,4,6,C1059AS27132,0.583333333333333,1,2018,9,12.0,0.0,0.0,0.0,3.0,12.0,0.5
2018 SepC1745AS27133,2018-09-01,3,6,30,3,3,0,C1745AS27133,0.770833333333333,3,2018,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 SepC1411AS27000,2018-09-01,10,37,80,2,2,30,C1411AS27000,0.0833333333333333,1,2018,9,66.0,36.0,108.0,60.0,67.5,108.0,0.0
2018 SepC2053AS27134,2018-09-01,12,42,86,3,6,0,C2053AS27134,0.479166666666667,2,2018,9,30.0,15.0,11.0,22.0,19.5,30.0,0.25
2018 SepC1059AS27134,2018-09-01,1,1,51,3,6,15,C1059AS27134,0.541666666666667,1,2018,9,8.0,0.0,0.0,0.0,2.0,15.0,0.5
2018 SepC3001AS27134,2018-09-01,4,33,71,3,6,3,C3001AS27134,0.458333333333333,1,2018,9,12.0,7.0,6.0,11.0,9.0,12.0,0.0
2018 SepC1004AS27137,2018-09-01,11,78,142,1,1,3,C1004AS27137,0.520833333333333,2,2018,9,0.0,20.0,18.0,2.0,10.0,20.0,0.25
2018 SepC2003AS27000,2018-09-01,17,77,144,2,2,15,C2003AS27000,0.520833333333333,2,2018,9,30.0,50.0,17.0,25.0,30.5,50.0,0.0
2018 SepC1015AS27137,2018-09-01,3,17,28,1,1,0,C1015AS27137,0.458333333333333,1,2018,9,1.0,1.0,3.0,2.0,1.75,3.0,0.25
2018 SepC2065AS27132,2018-09-01,11,41,82,2,4,3,C2065AS27132,0.4375,2,2018,9,3.0,9.0,0.0,3.0,3.75,9.0,0.25
2018 OctC1024AS27000,2018-10-01,3,17,124,2,2,252,C1024AS27000,0.4375,1,2018,10,123.0,0.0,0.0,0.0,30.75,252.0,0.5
2018 OctC1051AS27138,2018-10-01,1,1,146,1,5,0,C1051AS27138,0.791666666666667,1,2018,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 OctC1069AS42018,2018-10-01,3,17,113,5,8,1,C1069AS42018,0.729166666666667,1,2018,10,1.0,0.0,0.0,0.0,0.25,1.0,0.5
2018 OctC1030AS27134,2018-10-01,3,17,127,3,6,0,C1030AS27134,0.5,1,2018,10,0.0,5.0,4.0,12.0,5.25,5.0,0.5
2018 OctC2011AS46000,2018-10-01,5,19,36,4,7,30,C2011AS46000,0.479166666666667,1,2018,10,9.0,12.0,3.0,12.0,9.0,30.0,0.0
2018 OctC1112AS27000,2018-10-01,11,41,83,2,2,10,C1112AS27000,0.3125,2,2018,10,37.0,0.0,0.0,20.0,14.25,37.0,0.5
2018 OctC1035AS27133,2018-10-01,3,17,115,3,3,2,C1035AS27133,0.520833333333333,1,2018,10,10.0,13.0,0.0,0.0,5.75,13.0,0.25
2018 OctC2071AS46000,2018-10-01,5,13,21,4,7,12,C2071AS46000,0.520833333333333,2,2018,10,17.0,15.0,0.0,6.0,9.5,17.0,0.25
2018 OctC2068AS27133,2018-10-01,9,36,72,3,3,66,C2068AS27133,0.270833333333333,2,2018,10,37.0,21.0,21.0,70.0,37.25,66.0,0.0
2018 OctC2010AS27133,2018-10-01,14,49,94,3,3,59,C2010AS27133,0.458333333333333,3,2018,10,37.0,57.0,63.0,8.0,41.25,63.0,0.0
2018 OctC2047AS27138,2018-10-01,14,46,91,1,5,2,C2047AS27138,0.3125,2,2018,10,5.0,4.0,3.0,21.0,8.25,5.0,0.0
2018 OctC3017AS27138,2018-10-01,20,79,147,1,5,25,C3017AS27138,0.291666666666667,2,2018,10,9.0,3.0,12.0,19.0,10.75,25.0,0.0
2018 OctC1088AS46000,2018-10-01,1,21,38,4,7,0,C1088AS46000,0.6875,2,2018,10,24.0,7.0,200.0,38.0,67.25,200.0,0.25
2018 OctC2006AS27138,2018-10-01,12,42,87,1,5,0,C2006AS27138,0.583333333333333,2,2018,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 OctC1018AS27138,2018-10-01,3,6,10,1,5,38,C1018AS27138,0.395833333333333,1,2018,10,25.0,15.0,0.0,6.0,11.5,38.0,0.25
2018 OctC1088AS27133,2018-10-01,1,21,38,3,3,222,C1088AS27133,0.291666666666667,2,2018,10,90.0,101.0,195.0,80.0,116.5,222.0,0.0
2018 OctC2049AS27134,2018-10-01,2,5,9,3,6,4,C2049AS27134,0.583333333333333,2,2018,10,0.0,3.0,0.0,3.0,1.5,4.0,0.5
2018 OctC2066AS27134,2018-10-01,10,44,89,3,6,100,C2066AS27134,0.6875,2,2018,10,0.0,0.0,0.0,0.0,0.0,100.0,0.75
2018 OctC1026AS27000,2018-10-01,3,3,8,2,2,81,C1026AS27000,0.0833333333333333,1,2018,10,51.0,49.0,61.0,57.0,54.5,81.0,0.0
2018 OctC2047AS27000,2018-10-01,14,46,91,2,2,3,C2047AS27000,0.4375,2,2018,10,35.0,13.0,19.0,6.0,18.25,35.0,0.0
2018 OctC3015AS27134,2018-10-01,4,9,63,3,6,57,C3015AS27134,0.229166666666667,2,2018,10,6.0,20.0,7.0,10.0,10.75,57.0,0.0
2018 OctC5003AS27138,2018-10-01,18,68,129,1,5,26,C5003AS27138,0.416666666666667,2,2018,10,18.0,11.0,37.0,26.0,23.0,37.0,0.0
2018 OctC4024AS27000,2018-10-01,2,4,7,2,2,4,C4024AS27000,0.395833333333333,1,2018,10,4.0,2.0,4.0,0.0,2.5,4.0,0.0
2018 OctC5063AS27133,2018-10-01,18,68,123,3,3,10,C5063AS27133,0.416666666666667,2,2018,10,8.0,0.0,18.0,1.0,6.75,18.0,0.25
2018 OctC5063AS27137,2018-10-01,18,68,123,1,1,2,C5063AS27137,0.458333333333333,2,2018,10,1.0,1.0,2.0,1.0,1.25,2.0,0.0
2018 OctC1086AS27137,2018-10-01,3,6,24,1,1,53,C1086AS27137,0.3125,2,2018,10,11.0,12.0,15.0,12.0,12.5,53.0,0.0
2018 OctC2059AS27134,2018-10-01,6,15,25,3,6,0,C2059AS27134,0.729166666666667,2,2018,10,0.0,100.0,0.0,0.0,25.0,100.0,0.75
2018 OctC1024AS27132,2018-10-01,3,17,124,2,4,0,C1024AS27132,0.666666666666667,1,2018,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 OctC5021AS27000,2018-10-01,13,50,96,2,2,7,C5021AS27000,0.166666666666667,2,2018,10,0.0,1.0,15.0,13.0,7.25,15.0,0.25
2018 OctC1088AS27134,2018-10-01,1,21,38,3,6,154,C1088AS27134,0.145833333333333,2,2018,10,99.0,67.0,121.0,176.0,115.75,154.0,0.0
2018 OctC1027AS27138,2018-10-01,3,17,126,1,5,24,C1027AS27138,0.291666666666667,1,2018,10,0.0,0.0,2.0,3.0,1.25,24.0,0.5
2018 OctC4026AS27132,2018-10-01,15,48,93,2,4,13,C4026AS27132,0.666666666666667,2,2018,10,5.0,0.0,4.0,0.0,2.25,13.0,0.25
2018 OctC1080AS27134,2018-10-01,3,3,3,3,6,0,C1080AS27134,0.729166666666667,2,2018,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 OctC2068AS27138,2018-10-01,9,36,72,1,5,2,C2068AS27138,0.458333333333333,2,2018,10,2.0,1.0,1.0,1.0,1.25,2.0,0.0
2018 OctC4014AS27000,2018-10-01,16,63,116,2,2,74,C4014AS27000,0.208333333333333,2,2018,10,29.0,64.0,41.0,72.0,51.5,74.0,0.0
2018 OctC2066AS27000,2018-10-01,10,44,89,2,2,10,C2066AS27000,0.416666666666667,2,2018,10,0.0,9.0,0.0,19.0,7.0,10.0,0.5
2018 OctC1035AS27134,2018-10-01,3,17,115,3,6,6,C1035AS27134,0.375,1,2018,10,34.0,17.0,12.0,14.0,19.25,34.0,0.0
2018 OctC1035AS27000,2018-10-01,3,17,115,2,2,0,C1035AS27000,0.520833333333333,1,2018,10,0.0,3.0,0.0,0.0,0.75,3.0,0.75
2018 OctC1030AS27000,2018-10-01,3,17,127,2,2,26,C1030AS27000,0.145833333333333,1,2018,10,33.0,27.0,48.0,30.0,34.5,48.0,0.0
2018 OctC2006AS27134,2018-10-01,12,42,87,3,6,65,C2006AS27134,0.0208333333333333,2,2018,10,200.0,71.0,96.0,82.0,112.25,200.0,0.0
2018 OctC1054AS27137,2018-10-01,1,1,53,1,1,52,C1054AS27137,0.4375,1,2018,10,9.0,1.0,21.0,7.0,9.5,52.0,0.0
2018 OctC2050AS27138,2018-10-01,10,37,74,1,5,0,C2050AS27138,0.625,2,2018,10,0.0,0.0,1.0,5.0,1.5,1.0,0.75
2018 OctC3010AS27000,2018-10-01,4,9,15,2,2,0,C3010AS27000,0.5,2,2018,10,0.0,3.0,5.0,1.0,2.25,5.0,0.5
2018 OctC4056AS27000,2018-10-01,16,64,117,2,2,11,C4056AS27000,0.6875,2,2018,10,9.0,0.0,0.0,0.0,2.25,11.0,0.5
2018 OctC1027AS27134,2018-10-01,3,17,126,3,6,32,C1027AS27134,0.166666666666667,1,2018,10,7.0,16.0,8.0,15.0,11.5,32.0,0.0
2018 OctC1088AS27138,2018-10-01,1,21,38,1,5,58,C1088AS27138,0.229166666666667,2,2018,10,32.0,0.0,37.0,28.0,24.25,58.0,0.25
2018 OctC1067AS27133,2018-10-01,1,10,60,3,3,4,C1067AS27133,0.75,1,2018,10,0.0,0.0,0.0,0.0,0.0,4.0,0.75
2018 OctC1084AS27000,2018-10-01,3,7,11,2,2,52,C1084AS27000,0.104166666666667,2,2018,10,49.0,60.0,31.0,61.0,50.25,60.0,0.0
2018 OctC1024AS46000,2018-10-01,3,17,124,4,7,0,C1024AS46000,0.645833333333333,1,2018,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
